periodo,banco,tipo_credito,morosidad_pct
2025-12,Scotiabank Perú,Arrendamiento financiero y Lease-back,46.8909
2025-12,Interbank,Arrendamiento financiero y Lease-back,3.5559
2025-12,B. Santander Perú,Arrendamiento financiero y Lease-back,100.0
2025-12,B. BBVA Perú,Comercio exterior,0.0
2025-12,BANCOM,Comercio exterior,26.4056
2025-12,B. de Crédito del Perú (con sucursales en el exterior),Comercio exterior,5.3006
2025-12,B. Pichincha,Comercio exterior,74.822
2025-12,B. Interamericano de Finanzas,Comercio exterior,50.9721
2025-12,Scotiabank Perú,Comercio exterior,10.1693
2025-12,Citibank,Comercio exterior,0.0
2025-12,Interbank,Comercio exterior,7.4669
2025-12,B. BBVA Perú,Otros 1/,3.6006
2025-12,BANCOM,Otros 1/,100.0
2025-12,B. de Crédito del Perú (con sucursales en el exterior),Otros 1/,82.676
2025-12,B. Pichincha,Otros 1/,83.4948
2025-12,B. Interamericano de Finanzas,Otros 1/,95.1465
2025-12,Scotiabank Perú,Otros 1/,94.6456
2025-12,Interbank,Otros 1/,86.6567
2025-12,B. GNB,Otros 1/,100.0
2025-12,B. BBVA Perú,Créditos a microempresas,3.433
2025-12,BANCOM,Créditos a microempresas,15.5661
2025-12,B. de Crédito del Perú (con sucursales en el exterior),Créditos a microempresas,10.9915
2025-12,B. Pichincha,Créditos a microempresas,45.0801
2025-12,B. Interamericano de Finanzas,Créditos a microempresas,45.6082
2025-12,Scotiabank Perú,Créditos a microempresas,57.3378
2025-12,Citibank,Créditos a microempresas,0.0
2025-12,Interbank,Créditos a microempresas,4.8788
2025-12,Mibanco,Créditos a microempresas,3.2233
2025-12,B. Falabella Perú,Créditos a microempresas,63.4987
2025-12,Alfin Banco,Créditos a microempresas,31.2516
2025-12,Compartamos Banco,Créditos a microempresas,3.7947
2025-12,Santander Consumer Bank,Créditos a microempresas,57.8135
2025-12,B. BBVA Perú,Tarjetas de crédito,6.2162
2025-12,B. de Crédito del Perú (con sucursales en el exterior),Tarjetas de crédito,19.863
2025-12,B. Pichincha,Tarjetas de crédito,54.3059
2025-12,B. Interamericano de Finanzas,Tarjetas de crédito,2.7725
2025-12,Scotiabank Perú,Tarjetas de crédito,5.9786
2025-12,Citibank,Tarjetas de crédito,0.0
2025-12,Interbank,Tarjetas de crédito,13.0684
2025-12,B. BBVA Perú,Descuentos,0.0
2025-12,B. de Crédito del Perú (con sucursales en el exterior),Descuentos,1.9981
2025-12,B. Pichincha,Descuentos,100.0
2025-12,Scotiabank Perú,Descuentos,100.0
2025-12,Interbank,Descuentos,0.0058
2025-12,B. BBVA Perú,Préstamos,2.2759
2025-12,BANCOM,Préstamos,4.7553
2025-12,B. de Crédito del Perú (con sucursales en el exterior),Préstamos,5.2925
2025-12,B. Pichincha,Préstamos,36.3605
2025-12,B. Interamericano de Finanzas,Préstamos,100.0
2025-12,Scotiabank Perú,Préstamos,53.3907
2025-12,Interbank,Préstamos,4.1133
2025-12,Mibanco,Préstamos,3.2233
2025-12,B. Falabella Perú,Préstamos,63.4987
2025-12,Alfin Banco,Préstamos,31.2516
2025-12,Compartamos Banco,Préstamos,3.7947
2025-12,Santander Consumer Bank,Préstamos,57.9382
2025-12,B. de Crédito del Perú (con sucursales en el exterior),Factoring,0.0
2025-12,B. Interamericano de Finanzas,Factoring,0.0
2025-12,B. BBVA Perú,Arrendamiento financiero y Lease-back,100.0
2025-12,BANCOM,Arrendamiento financiero y Lease-back,100.0
2025-12,B. de Crédito del Perú (con sucursales en el exterior),Arrendamiento financiero y Lease-back,100.0
2025-12,B. Pichincha,Arrendamiento financiero y Lease-back,100.0
2025-12,Scotiabank Perú,Arrendamiento financiero y Lease-back,59.8545
2025-12,Interbank,Arrendamiento financiero y Lease-back,23.8068
2025-12,B. BBVA Perú,Comercio exterior,0.0
2025-12,B. de Crédito del Perú (con sucursales en el exterior),Comercio exterior,0.0
2025-12,Scotiabank Perú,Comercio exterior,100.0
2025-12,B. BBVA Perú,Otros 1/,13.2279
2025-12,BANCOM,Otros 1/,100.0
2025-12,B. de Crédito del Perú (con sucursales en el exterior),Otros 1/,85.4978
2025-12,B. Pichincha,Otros 1/,97.9963
2025-12,B. Interamericano de Finanzas,Otros 1/,87.8661
2025-12,Scotiabank Perú,Otros 1/,97.5061
2025-12,Citibank,Otros 1/,0.0
2025-12,Interbank,Otros 1/,99.3673
2025-12,Santander Consumer Bank,Otros 1/,0.0
2025-12,B. BBVA Perú,Créditos de consumo,2.9779
2025-12,BANCOM,Créditos de consumo,3.4214
2025-12,B. de Crédito del Perú (con sucursales en el exterior),Créditos de consumo,3.0539
2025-12,B. Pichincha,Créditos de consumo,3.0327
2025-12,B. Interamericano de Finanzas,Créditos de consumo,2.2104
2025-12,Scotiabank Perú,Créditos de consumo,2.4795
2025-12,Interbank,Créditos de consumo,3.1806
2025-12,Mibanco,Créditos de consumo,1.8443
2025-12,B. GNB,Créditos de consumo,0.7425
2025-12,B. Falabella Perú,Créditos de consumo,2.8766
2025-12,B. Santander Perú,Créditos de consumo,2.4841
2025-12,B. Ripley,Créditos de consumo,3.2039
2025-12,Alfin Banco,Créditos de consumo,3.6636
2025-12,Compartamos Banco,Créditos de consumo,2.029
2025-12,Santander Consumer Bank,Créditos de consumo,4.01
2025-12,B. BBVA Perú,Tarjetas de crédito,3.7512
2025-12,BANCOM,Tarjetas de crédito,4.1409
2025-12,B. de Crédito del Perú (con sucursales en el exterior),Tarjetas de crédito,4.1234
2025-12,B. Pichincha,Tarjetas de crédito,3.7386
2025-12,B. Interamericano de Finanzas,Tarjetas de crédito,4.8
2025-12,Scotiabank Perú,Tarjetas de crédito,4.3185
2025-12,Interbank,Tarjetas de crédito,6.0496
2025-12,B. GNB,Tarjetas de crédito,0.7074
2025-12,B. Falabella Perú,Tarjetas de crédito,3.138
2025-12,B. Ripley,Tarjetas de crédito,3.5301
2025-12,Santander Consumer Bank,Tarjetas de crédito,4.9222
2025-12,B. BBVA Perú,Préstamos,2.7234
2025-12,BANCOM,Préstamos,3.5015
2025-12,B. de Crédito del Perú (con sucursales en el exterior),Préstamos,2.5556
2025-12,B. Pichincha,Préstamos,2.6615
2025-12,B. Interamericano de Finanzas,Préstamos,1.9531
2025-12,Scotiabank Perú,Préstamos,2.0783
2025-12,Interbank,Préstamos,2.4464
2025-12,Mibanco,Préstamos,1.8443
2025-12,B. GNB,Préstamos,0.7427
2025-12,B. Falabella Perú,Préstamos,2.6163
2025-12,B. Santander Perú,Préstamos,2.8682
2025-12,B. Ripley,Préstamos,2.9983
2025-12,Alfin Banco,Préstamos,3.6636
2025-12,Compartamos Banco,Préstamos,2.029
2025-12,Santander Consumer Bank,Préstamos,3.935
2025-12,B. Interamericano de Finanzas,Préstamos revolventes,26.7123
2025-12,Scotiabank Perú,Préstamos revolventes,0.0
2025-12,Interbank,Préstamos revolventes,29.9869
2025-12,Mibanco,Préstamos revolventes,0.0
2025-12,Compartamos Banco,Préstamos revolventes,0.7768
2025-12,B. BBVA Perú,Préstamos no revolventes,2.7234
2025-12,BANCOM,Préstamos no revolventes,3.5015
2025-12,B. de Crédito del Perú (con sucursales en el exterior),Préstamos no revolventes,2.5556
2025-12,B. Pichincha,Préstamos no revolventes,2.6615
2025-12,B. Interamericano de Finanzas,Préstamos no revolventes,1.9509
2025-12,Scotiabank Perú,Préstamos no revolventes,2.0785
2025-12,Interbank,Préstamos no revolventes,2.4305
2025-12,Mibanco,Préstamos no revolventes,1.9839
2025-12,B. GNB,Préstamos no revolventes,0.7427
2025-12,B. Falabella Perú,Préstamos no revolventes,2.6163
2025-12,B. Santander Perú,Préstamos no revolventes,2.8682
2025-12,B. Ripley,Préstamos no revolventes,2.9983
2025-12,Alfin Banco,Préstamos no revolventes,3.6636
2025-12,Compartamos Banco,Préstamos no revolventes,2.0419
2025-12,Santander Consumer Bank,Préstamos no revolventes,3.935
2025-12,B. BBVA Perú,Préstamos autos,4.2182
2025-12,B. de Crédito del Perú (con sucursales en el exterior),Préstamos autos,2.61
2025-12,B. Pichincha,Préstamos autos,66.5765
2025-12,B. Interamericano de Finanzas,Préstamos autos,2.4117
2025-12,Scotiabank Perú,Préstamos autos,11.2345
2025-12,Interbank,Préstamos autos,86.7114
2025-12,B. Santander Perú,Préstamos autos,2.8682
2025-12,Alfin Banco,Préstamos autos,0.5786
2025-12,Santander Consumer Bank,Préstamos autos,100.0
2025-12,B. BBVA Perú,Otros 1/,99.4358
2025-12,BANCOM,Otros 1/,3.1827
2025-12,B. de Crédito del Perú (con sucursales en el exterior),Otros 1/,79.0929
2025-12,B. Pichincha,Otros 1/,81.6312
2025-12,B. Interamericano de Finanzas,Otros 1/,94.8448
2025-12,Scotiabank Perú,Otros 1/,1.6808
2025-12,Interbank,Otros 1/,99.9804
2025-12,B. Santander Perú,Otros 1/,0.0
2025-12,Santander Consumer Bank,Otros 1/,3.159
2025-12,B. BBVA Perú,Créditos hipotecarios para vivienda,1.6945
2025-12,BANCOM,Créditos hipotecarios para vivienda,7.8766
2025-12,B. de Crédito del Perú (con sucursales en el exterior),Créditos hipotecarios para vivienda,2.6365
2025-12,B. Pichincha,Créditos hipotecarios para vivienda,4.6398
2025-12,B. Interamericano de Finanzas,Créditos hipotecarios para vivienda,3.3512
2025-12,Scotiabank Perú,Créditos hipotecarios para vivienda,2.8938
2025-12,Interbank,Créditos hipotecarios para vivienda,3.0565
2025-12,Mibanco,Créditos hipotecarios para vivienda,8.0529
2025-12,B. GNB,Créditos hipotecarios para vivienda,5.7969
2025-12,Santander Consumer Bank,Créditos hipotecarios para vivienda,1.2061
2025-12,B. BBVA Perú,Préstamos,1.6757
2025-12,BANCOM,Préstamos,87.2492
2025-12,B. de Crédito del Perú (con sucursales en el exterior),Préstamos,2.3041
2025-12,B. Pichincha,Préstamos,6.0655
2025-12,B. Interamericano de Finanzas,Préstamos,3.3286
2025-12,Scotiabank Perú,Préstamos,2.8195
2025-12,Interbank,Préstamos,3.0529
2025-12,Mibanco,Préstamos,8.0555
2025-12,B. GNB,Préstamos,6.7362
2025-12,Santander Consumer Bank,Préstamos,1.2419
2025-12,B. BBVA Perú,Préstamos Mivivienda,1.9605
2025-12,BANCOM,Préstamos Mivivienda,4.587
2025-12,B. de Crédito del Perú (con sucursales en el exterior),Préstamos Mivivienda,3.9349
2025-12,B. Pichincha,Préstamos Mivivienda,3.688
2025-12,B. Interamericano de Finanzas,Préstamos Mivivienda,3.4222
2025-12,Scotiabank Perú,Préstamos Mivivienda,3.8541
2025-12,Interbank,Préstamos Mivivienda,3.072
2025-12,Mibanco,Préstamos Mivivienda,0.0
2025-12,B. GNB,Préstamos Mivivienda,3.9166
2025-12,Santander Consumer Bank,Préstamos Mivivienda,1.1976
2025-12,B. Pichincha,Otros 1/,0.0
